matchType,destinationScore,dateOverlapScore,budgetScore,interestScore,personalityScore,ageScore,destination_interest,date_budget,groupSizeScore,groupDiversityScore,compatibility,probability,label
user_user,1.0,0.38952716742411864,0.485,0.753,0.952,0.341,0.753,0.18892067620069752,0.0,0.0,0.7941,0.9493,1
user_group,0.0,0.1932098468334786,0.729,0.754,0.5,0.954,0.0,0.1408499783416059,1.0,0.5,0.1055,0.0048,0
user_user,0.7,0.5062861886241128,0.581,0.146,0.827,0.515,0.10219999999999999,0.2941522755906095,0.0,0.0,0.6019,0.6509,0
user_group,0.0,0.7253257867752897,0.376,0.367,0.5,0.427,0.0,0.2727224958275089,0.6,0.7,0.1075,0.0049,0
user_user,0.0,0.961124387131536,0.377,0.64,0.67,0.64,0.0,0.36234389394858907,0.0,0.0,0.1221,0.0059,0
user_user,1.0,0.0,0.812,0.133,0.498,0.708,0.133,0.0,0.0,0.0,0.1441,0.0076,0
user_group,1.0,0.2026274697756435,0.332,0.367,0.5,0.733,0.367,0.06727231996551364,0.8,0.85,0.6957,0.8518,1
user_group,0.3,0.6195087377634879,0.835,0.444,0.5,0.902,0.13319999999999999,0.5172897960325124,1.0,0.75,0.6657,0.8003,1
user_user,0.3,0.0,0.653,0.098,0.391,0.705,0.0294,0.0,0.0,0.0,0.071,0.0032,0
user_group,0.0,0.20052155776619301,0.394,0.515,0.5,0.618,0.0,0.07900549375988006,1.0,0.6,0.0821,0.0036,0
user_group,0.0,0.22826000925537615,0.728,0.304,0.5,0.526,0.0,0.16617328673791384,1.0,0.85,0.0937,0.0042,0
user_group,1.0,0.9465063233405054,0.825,0.104,0.5,0.55,0.104,0.7808677167559169,0.8,0.75,0.9407,0.9909,1
user_group,1.0,0.959042318888844,0.785,0.064,0.5,0.302,0.064,0.7528482203277426,1.0,1.0,0.9369,0.9905,1
user_group,0.0,0.1364508547200045,0.834,0.566,0.5,0.377,0.0,0.11380001283648376,1.0,0.75,0.0956,0.0043,0
user_group,1.0,0.5331765560374049,0.988,0.404,0.5,0.741,0.404,0.526778437364956,1.0,0.5,0.9146,0.9876,1
user_user,1.0,0.594535819331688,0.6,0.319,0.259,0.808,0.319,0.3567214915990128,0.0,0.0,0.7485,0.9154,1
user_user,0.3,0.8557248137874994,0.573,0.366,0.687,0.463,0.1098,0.49033031830023716,0.0,0.0,0.5771,0.5806,1
user_group,0.7,0.0,0.391,0.585,0.5,0.565,0.4095,0.0,1.0,0.85,0.1439,0.0076,0
user_group,0.7,0.0,0.475,0.306,0.5,0.586,0.21419999999999997,0.0,1.0,0.7,0.1322,0.0066,0
user_user,1.0,0.0,0.727,0.902,0.084,0.791,0.902,0.0,0.0,0.0,0.1759,0.0111,0
user_group,0.0,0.5214237366436807,0.67,0.893,0.5,0.263,0.0,0.3493539035512661,0.8,0.85,0.1254,0.0061,0
user_user,1.0,0.9596835548489981,0.835,0.535,0.337,0.871,0.535,0.8013357682989134,0.0,0.0,0.9675,0.9934,1
user_group,0.0,0.813273279922758,0.573,0.585,0.5,0.929,0.0,0.46600558939574027,0.8,0.85,0.1414,0.0074,0
user_group,0.3,0.10712289599152612,0.57,0.392,0.5,0.382,0.1176,0.061060050715169886,0.8,1.0,0.4301,0.1917,0
user_group,1.0,0.7538505075339667,0.421,0.733,0.5,0.819,0.733,0.31737106367179996,0.8,1.0,0.9592,0.9927,1
user_group,0.0,0.0,0.59,0.537,0.5,0.303,0.0,0.0,1.0,0.75,0.0739,0.0033,0
user_user,0.7,0.632250493708665,0.743,0.549,0.058,0.163,0.38430000000000003,0.46976211682553815,0.0,0.0,0.6692,0.807,1
user_group,1.0,0.0,0.451,0.762,0.5,0.219,0.762,0.0,1.0,0.5,0.1778,0.0114,0
user_user,0.7,0.0,0.782,0.545,0.414,0.324,0.3815,0.0,0.0,0.0,0.1288,0.0063,0
user_group,0.0,0.1585716784914585,0.866,0.765,0.5,0.771,0.0,0.13732307357360307,0.8,0.85,0.1083,0.005,0
user_user,0.0,0.9137316879939472,0.705,0.42,0.365,0.304,0.0,0.6441808400357327,0.0,0.0,0.1201,0.0057,0
user_group,0.0,0.0,0.824,0.871,0.5,0.456,0.0,0.0,1.0,0.6,0.0927,0.0041,0
user_group,0.7,0.5577147507629541,0.755,0.34,0.5,0.807,0.238,0.4210746368260303,0.4,0.7,0.7313,0.898,1
user_user,1.0,0.0,0.505,0.88,0.671,0.759,0.88,0.0,0.0,0.0,0.1777,0.0113,0
user_user,1.0,0.32941916467959914,0.468,0.632,0.635,0.612,0.632,0.1541681690700524,0.0,0.0,0.7353,0.9023,1
user_group,1.0,0.28112007488155766,0.689,0.488,0.5,0.528,0.488,0.1936917315933932,1.0,0.85,0.8054,0.9554,0
user_user,0.7,0.0,0.681,0.688,0.351,0.581,0.4815999999999999,0.0,0.0,0.0,0.1337,0.0067,0
user_group,0.3,0.0,0.707,0.465,0.5,0.651,0.1395,0.0,0.4,0.6,0.1008,0.0045,0
user_group,0.7,0.5430187764321265,0.75,0.575,0.5,0.967,0.40249999999999997,0.40726408232409483,0.8,0.85,0.8059,0.9557,1
user_user,0.7,0.4096271402103311,0.619,0.499,0.696,0.636,0.3493,0.2535591997901949,0.0,0.0,0.6428,0.7528,1
user_group,0.3,0.7624705333516668,0.376,0.689,0.5,0.329,0.20669999999999997,0.2866889205402267,0.8,0.5,0.5998,0.6451,1
user_user,1.0,0.5371882753359949,0.707,0.163,0.562,0.718,0.163,0.37979211066254837,0.0,0.0,0.7375,0.9047,1
user_group,0.7,0.26177219982032857,0.556,0.416,0.5,0.432,0.29119999999999996,0.1455453431001027,1.0,1.0,0.6461,0.7601,1
user_group,0.0,0.22044626910121168,0.566,0.32,0.5,0.249,0.0,0.12477258831128579,1.0,0.7,0.0815,0.0036,0
user_user,0.7,0.0,0.577,0.132,0.695,0.716,0.0924,0.0,0.0,0.0,0.112,0.0052,0
user_group,0.3,0.8896495375868759,0.348,0.272,0.5,0.668,0.0816,0.3095980390802328,1.0,0.6,0.5986,0.6418,1
user_user,1.0,0.12405311956960906,0.821,0.917,0.358,0.74,0.917,0.10184761116664903,0.0,0.0,0.7797,0.9403,1
user_group,0.3,0.0,0.291,0.58,0.5,0.412,0.174,0.0,1.0,0.7,0.0953,0.0043,0
user_user,0.3,0.0,0.481,0.206,0.622,0.562,0.061799999999999994,0.0,0.0,0.0,0.0715,0.0032,0
user_user,0.7,0.1205758164061296,0.494,0.362,0.09,0.713,0.25339999999999996,0.05956445330462802,0.0,0.0,0.4656,0.2664,0
user_user,0.3,0.5929318948140038,0.485,0.723,0.06,0.573,0.21689999999999998,0.2875719689847918,0.0,0.0,0.4909,0.3298,0
user_user,0.3,0.0,0.572,0.294,0.817,0.906,0.08819999999999999,0.0,0.0,0.0,0.0864,0.0038,0
user_user,0.3,0.0,0.152,0.424,0.791,0.763,0.12719999999999998,0.0,0.0,0.0,0.0732,0.0033,0
user_user,1.0,0.14577682271749262,0.628,0.506,0.535,0.592,0.506,0.09154784466658536,0.0,0.0,0.6717,0.8116,1
user_group,0.7,0.8110805834875459,0.681,0.473,0.5,0.746,0.33109999999999995,0.5523458773550187,0.6,0.85,0.8338,0.9679,1
user_group,0.0,0.8267386866967923,0.946,0.67,0.5,0.872,0.0,0.7820947976151654,0.8,0.6,0.1613,0.0093,0
user_user,0.0,0.19587950013864172,0.34,0.434,0.573,0.716,0.0,0.06659903004713819,0.0,0.0,0.0598,0.0028,0
user_user,0.7,0.8950663665544181,0.395,0.183,0.089,0.708,0.1281,0.35355121478899515,0.0,0.0,0.6336,0.7317,1
user_user,0.0,0.22538678513020746,0.501,0.529,0.24,0.468,0.0,0.11291877935023394,0.0,0.0,0.0617,0.0028,0
user_group,0.3,0.7090397316019167,0.739,0.613,0.5,0.801,0.18389999999999998,0.5239803616538165,0.6,1.0,0.687,0.8381,1
user_user,0.7,0.0,0.702,0.719,0.607,0.199,0.5033,0.0,0.0,0.0,0.1364,0.0069,0
user_group,1.0,0.16762579514284554,0.355,0.606,0.5,0.554,0.606,0.05950715727571016,1.0,1.0,0.7509,0.9176,1
user_group,1.0,0.6052980903016543,0.374,0.062,0.5,0.278,0.062,0.2263814857728187,1.0,0.85,0.7356,0.9027,1
user_user,0.3,0.3281161355750309,0.385,0.604,0.113,0.714,0.1812,0.12632471219638688,0.0,0.0,0.3902,0.1281,0
user_user,0.0,0.88534301593358,0.592,0.309,0.513,0.447,0.0,0.5241230654326793,0.0,0.0,0.1131,0.0053,0
user_user,0.7,0.0,0.147,0.458,0.743,0.775,0.3206,0.0,0.0,0.0,0.1131,0.0053,0
user_user,0.7,0.0,0.711,0.45,0.44,0.33,0.315,0.0,0.0,0.0,0.1222,0.0059,1
user_group,0.0,0.2709296215129242,0.523,0.197,0.5,0.628,0.0,0.14169619205125936,0.6,0.75,0.08,0.0035,0
user_group,1.0,0.24877470477803762,0.79,0.498,0.5,0.492,0.498,0.19653201677464974,0.8,0.85,0.8031,0.9542,1
user_group,1.0,0.0,0.491,0.233,0.5,0.458,0.233,0.0,0.6,0.7,0.1507,0.0082,0
user_group,0.0,0.0,0.483,0.681,0.5,0.533,0.0,0.0,0.8,0.85,0.0758,0.0034,0
user_group,0.0,0.3420230257565007,0.454,0.428,0.5,0.559,0.0,0.1552784536934513,1.0,0.85,0.0945,0.0042,0
user_group,0.7,0.0,0.803,0.68,0.5,0.509,0.476,0.0,1.0,0.75,0.1619,0.0094,0
user_user,0.7,0.721914740090242,0.506,0.322,0.667,0.687,0.2254,0.36528885848566245,0.0,0.0,0.6795,0.8255,1
user_user,0.7,0.3205460148093597,0.535,0.681,0.554,0.455,0.4767,0.17149211792300745,0.0,0.0,0.6156,0.6872,1
user_user,1.0,0.6513676113684366,0.594,0.74,0.603,0.099,0.74,0.3869123611528513,0.0,0.0,0.8489,0.9731,1
user_group,0.3,0.0,0.45,0.296,0.5,0.742,0.08879999999999999,0.0,1.0,0.5,0.0922,0.0041,0
user_user,1.0,0.6192144651219083,0.943,0.803,0.588,0.225,0.803,0.5839192406099595,0.0,0.0,0.9279,0.9894,1
user_group,1.0,0.1455442285158633,0.507,0.718,0.5,0.766,0.718,0.0737909238575427,0.6,0.75,0.7721,0.9349,1
user_user,1.0,0.0,0.669,0.489,0.189,0.824,0.489,0.0,0.0,0.0,0.1536,0.0085,0
user_group,1.0,0.9929202087688069,0.867,0.304,0.5,0.765,0.304,0.8608618210025556,0.8,0.85,1.0248,0.9967,1
user_group,0.0,0.44837093138645506,0.3,0.959,0.5,0.808,0.0,0.13451127941593652,0.6,0.75,0.1077,0.0049,0
user_group,1.0,0.0,0.474,0.56,0.5,0.461,0.56,0.0,1.0,0.6,0.1718,0.0106,0
user_group,0.7,0.3656079592762889,0.65,0.239,0.5,0.687,0.16729999999999998,0.2376451735295878,0.6,0.6,0.6327,0.7296,1
user_group,0.3,0.17613375685248686,0.479,0.458,0.5,0.476,0.1374,0.0843680695323412,0.8,0.75,0.4376,0.2061,0
user_group,1.0,0.19416899907318108,0.597,0.541,0.5,0.34,0.541,0.1159188924466891,0.8,0.5,0.7384,0.9056,1
user_group,1.0,0.27275823440203056,0.597,0.81,0.5,0.708,0.81,0.16283666593801224,1.0,0.85,0.8669,0.9782,1
user_group,1.0,0.0,0.668,0.772,0.5,0.695,0.772,0.0,0.8,0.7,0.1924,0.0135,0
user_group,0.0,0.137177931714338,0.185,0.299,0.5,0.613,0.0,0.02537791736715253,0.4,0.75,0.057,0.0027,0
user_user,0.3,0.0,0.22,0.383,0.556,0.114,0.1149,0.0,0.0,0.0,0.0614,0.0028,0
user_user,1.0,0.6886145092130093,0.816,0.347,0.552,0.691,0.347,0.5619094395178155,0.0,0.0,0.8446,0.9717,1
user_user,0.3,0.0,0.827,0.264,0.444,0.686,0.0792,0.0,0.0,0.0,0.0846,0.0037,0
user_user,1.0,0.22690953524370813,0.243,0.561,0.63,0.408,0.561,0.05513901706422107,0.0,0.0,0.6418,0.7506,1
user_group,0.3,0.0,0.678,0.597,0.5,0.411,0.17909999999999998,0.0,0.8,0.5,0.1054,0.0048,0
user_group,0.0,0.5157229770394016,0.787,0.291,0.5,0.447,0.0,0.4058739829300091,1.0,0.85,0.1173,0.0055,0
user_group,0.0,0.6386045301834369,0.41,0.649,0.5,0.565,0.0,0.2618278573752091,0.8,0.85,0.1177,0.0056,0
user_user,1.0,0.0,0.339,0.592,0.851,0.766,0.592,0.0,0.0,0.0,0.1594,0.0091,0
user_user,1.0,0.4658832458853988,0.658,0.366,0.367,0.16,0.366,0.30655117579259245,0.0,0.0,0.7076,0.8689,1
user_group,0.3,0.10744910748031351,0.742,0.322,0.5,0.797,0.0966,0.07972723775039263,0.8,1.0,0.4677,0.2714,0
user_user,0.0,0.0,0.153,0.558,0.197,0.634,0.0,0.0,0.0,0.0,0.0343,0.002,0
user_user,0.7,0.5078598048477494,0.704,0.687,0.27,0.502,0.4809,0.3575333026128156,0.0,0.0,0.6834,0.8321,1
user_group,1.0,0.3806136194756191,0.879,0.067,0.5,0.84,0.067,0.3345593715190692,1.0,0.6,0.7805,0.9408,1
user_user,0.7,0.5622769494576665,0.495,0.634,0.811,0.465,0.4438,0.27832708998154493,0.0,0.0,0.6907,0.844,1
user_group,1.0,0.8902676216510097,0.7,0.219,0.5,0.687,0.219,0.6231873351557068,0.8,0.85,0.9325,0.9899,1
user_group,0.7,0.10129124474699006,0.739,0.708,0.5,0.961,0.49559999999999993,0.07485422986802565,1.0,0.75,0.6972,0.854,0
user_user,0.7,0.0,0.863,0.803,0.41,0.68,0.5621,0.0,0.0,0.0,0.1485,0.008,0
user_user,0.3,0.24963362228587113,0.712,0.516,0.83,0.791,0.1548,0.17773913906754024,0.0,0.0,0.4718,0.2812,0
user_user,0.3,0.15873480370306534,0.566,0.56,0.275,0.859,0.168,0.08984389889593497,0.0,0.0,0.3857,0.1222,0
user_user,0.7,0.14097675326454745,0.381,0.772,0.42,0.498,0.5404,0.05371214299379258,0.0,0.0,0.5469,0.4907,1
user_user,1.0,0.0,0.515,0.8,0.813,0.518,0.8,0.0,0.0,0.0,0.1735,0.0108,0
user_user,0.0,0.8995280041802713,0.495,0.448,0.12,0.465,0.0,0.4452663620692343,0.0,0.0,0.1053,0.0048,0
user_group,1.0,0.7701956289726307,0.176,0.86,0.5,0.507,0.86,0.135554430699183,0.8,0.85,0.9168,0.9879,1
user_user,1.0,0.7568928686358712,0.587,0.575,0.364,0.447,0.575,0.4442961138892564,0.0,0.0,0.8408,0.9704,1
user_user,0.7,0.7094378497532642,0.22,0.657,0.638,0.654,0.4599,0.15607632694571813,0.0,0.0,0.6764,0.8201,1
user_group,1.0,0.8814525148360088,0.699,0.328,0.5,0.418,0.328,0.6161353078703702,0.8,0.75,0.9351,0.9903,1
user_group,1.0,0.0,0.4,0.486,0.5,0.454,0.486,0.0,0.8,0.85,0.1655,0.0098,0
user_group,0.7,0.4070923184580093,0.669,0.55,0.5,0.536,0.385,0.27234476104840827,0.8,0.85,0.7227,0.8882,1
user_user,0.0,0.356003575773985,0.452,0.416,0.224,0.527,0.0,0.1609136162498412,0.0,0.0,0.066,0.003,0
user_user,0.0,0.6666910444895457,0.489,0.605,0.519,0.535,0.0,0.3260119207553879,0.0,0.0,0.1017,0.0046,0
user_group,0.7,0.9172015898228296,0.483,0.588,0.5,0.844,0.41159999999999997,0.4430083678844267,1.0,1.0,0.8761,0.9804,1
user_user,1.0,0.0,0.652,0.221,0.415,0.832,0.221,0.0,0.0,0.0,0.1428,0.0075,0
user_group,1.0,0.3393137481759516,0.959,0.912,0.5,0.677,0.912,0.3254018845007376,0.8,0.75,0.9567,0.9925,1
user_group,1.0,0.15088299923752777,0.624,0.718,0.5,0.877,0.718,0.09415099152421733,0.8,0.75,0.8082,0.9568,1
user_user,0.0,0.22588686762071478,0.895,0.346,0.274,0.581,0.0,0.20216874652053973,0.0,0.0,0.0748,0.0033,0
user_group,0.3,0.5157503471814532,0.682,0.41,0.5,0.524,0.12299999999999998,0.3517417367777511,0.6,0.5,0.5471,0.4913,1
user_user,1.0,0.24214953048060023,0.709,0.565,0.708,0.524,0.565,0.17168401711074555,0.0,0.0,0.7378,0.905,1
user_user,0.3,0.0,0.653,0.249,0.304,0.821,0.0747,0.0,0.0,0.0,0.0764,0.0034,0
user_group,1.0,0.848147648623675,0.717,0.238,0.5,0.493,0.238,0.6081218640631749,0.6,0.6,0.8952,0.9844,1
user_user,1.0,0.0,0.432,0.893,0.287,0.522,0.893,0.0,0.0,0.0,0.1651,0.0098,0
user_user,0.3,0.684518337916711,0.557,0.528,0.628,0.829,0.1584,0.38127671421960807,0.0,0.0,0.5611,0.5333,1
user_group,0.3,0.0,0.957,0.274,0.5,0.31,0.08220000000000001,0.0,1.0,0.6,0.1063,0.0048,0
user_group,1.0,0.0,0.518,0.533,0.5,0.766,0.533,0.0,0.8,0.75,0.1752,0.011,0
user_group,0.0,0.84996912611548,0.699,0.506,0.5,0.493,0.0,0.5941284191547205,1.0,0.75,0.1444,0.0076,0
user_group,0.0,0.5664093396017862,0.591,0.744,0.5,0.305,0.0,0.3347479197046556,0.4,0.6,0.1129,0.0052,0
user_group,0.0,0.0,0.257,0.215,0.5,0.46,0.0,0.0,1.0,0.7,0.0531,0.0026,0
user_user,1.0,0.8532257343125187,0.651,0.388,0.414,0.662,0.388,0.5554499530374497,0.0,0.0,0.857,0.9755,1
user_group,0.3,0.4481650681574759,0.84,0.742,0.5,0.92,0.2226,0.3764586572522798,1.0,0.7,0.6555,0.7801,1
user_user,1.0,0.6416240828865519,0.607,0.713,0.738,0.39,0.713,0.389465818312137,0.0,0.0,0.868,0.9785,1
user_user,0.0,0.12205574345814166,0.659,0.424,0.864,0.847,0.0,0.08043473493891536,0.0,0.0,0.0745,0.0033,0
user_user,0.7,0.29168310194921176,0.667,0.712,0.325,0.718,0.49839999999999995,0.19455262900012427,0.0,0.0,0.6307,0.7248,1
user_user,0.0,0.0,0.78,0.103,0.38,0.548,0.0,0.0,0.0,0.0,0.0468,0.0024,0
user_group,0.3,0.45057016881929635,0.326,0.335,0.5,0.411,0.1005,0.14688587503509062,0.8,0.85,0.4716,0.2807,1
user_group,0.0,0.6558996818853272,0.413,0.234,0.5,0.927,0.0,0.27088656861864013,1.0,0.6,0.1105,0.0051,0
user_user,1.0,0.767375517706973,0.462,0.786,0.498,0.449,0.786,0.35452748918062155,0.0,0.0,0.8747,0.9801,1
user_group,0.7,0.8796608453352804,0.76,0.471,0.5,0.459,0.32969999999999994,0.6685422424548132,0.4,0.75,0.8423,0.9709,1
user_group,0.7,0.35620838606043026,0.645,0.372,0.5,0.89,0.26039999999999996,0.22975440900897753,0.8,0.85,0.6869,0.8379,1
user_user,1.0,0.17865526237356008,0.964,0.28,0.243,0.7,0.28,0.17222367292811191,0.0,0.0,0.6691,0.8068,1
user_user,1.0,0.5191988477493088,0.445,0.183,0.295,0.763,0.183,0.23104348724844243,0.0,0.0,0.667,0.8028,1
user_user,0.0,0.8595356683796209,0.697,0.915,0.527,0.802,0.0,0.5990963608605957,0.0,0.0,0.1399,0.0072,0
user_group,1.0,0.22083212188134102,0.497,0.557,0.5,0.812,0.557,0.10975356457502648,0.8,0.85,0.7742,0.9365,1
user_user,1.0,0.5957028203987631,0.231,0.534,0.441,0.564,0.534,0.13760735151211428,0.0,0.0,0.7255,0.8915,1
user_group,1.0,0.0,0.452,0.253,0.5,0.692,0.253,0.0,0.8,0.75,0.1564,0.0088,0
user_user,0.0,0.5432476688883953,0.614,0.809,0.602,0.511,0.0,0.33355406869747467,0.0,0.0,0.1063,0.0048,0
user_group,1.0,0.7080252758235267,0.624,0.919,0.5,0.898,0.919,0.44180777211388067,0.8,0.6,1.013,0.9962,1
user_group,0.0,0.30478236906430506,0.387,0.698,0.5,0.616,0.0,0.11795077682788606,0.8,0.5,0.0908,0.004,0
user_group,0.7,0.23028993179419283,0.262,0.528,0.5,0.289,0.3696,0.060335962130078524,0.4,0.85,0.564,0.5419,0
user_group,1.0,0.43048943292083264,0.363,0.223,0.5,0.969,0.223,0.15626766415026225,0.6,0.6,0.7221,0.8875,1
user_group,0.7,0.5957131169808494,0.254,0.377,0.5,0.431,0.26389999999999997,0.15131113171313576,1.0,0.85,0.6698,0.8081,0
user_user,0.7,0.9444587522329551,0.944,0.534,0.217,0.387,0.3738,0.8915690621079095,0.0,0.0,0.8322,0.9673,1
user_user,0.3,0.0,0.735,0.444,0.608,0.391,0.13319999999999999,0.0,0.0,0.0,0.0875,0.0039,0
user_user,0.3,0.9211202002753978,0.267,0.369,0.127,0.569,0.11069999999999999,0.2459390934735312,0.0,0.0,0.489,0.3248,0
user_group,0.3,0.16029150686910043,0.654,0.323,0.5,0.592,0.0969,0.10483064549239168,0.6,0.5,0.4246,0.1817,0
user_user,1.0,0.605036293207228,0.753,0.605,0.686,0.562,0.605,0.45559232878504263,0.0,0.0,0.8667,0.9781,1
user_group,0.7,0.9336578084158706,0.237,0.804,0.5,0.41,0.5628,0.22127690059456134,0.8,0.6,0.8149,0.96,1
user_group,0.7,0.536532912661188,0.744,0.417,0.5,0.693,0.2919,0.39918048701992387,0.6,0.7,0.7415,0.9087,1
user_user,0.3,0.9701541505568558,0.678,0.875,0.395,0.844,0.2625,0.6577645140775483,0.0,0.0,0.7069,0.8679,1
user_group,0.0,0.26170529415914373,0.246,0.094,0.5,0.721,0.0,0.06437950236314936,1.0,0.6,0.0687,0.0031,0
user_user,1.0,0.9292543899088663,0.478,0.389,0.135,0.818,0.389,0.44418359837643806,0.0,0.0,0.8268,0.9652,1
user_user,1.0,0.3539029444877895,0.463,0.413,0.737,0.337,0.413,0.16385706329784652,0.0,0.0,0.6877,0.8392,1
user_group,1.0,0.6365215199629278,0.882,0.305,0.5,0.88,0.305,0.5614119806073024,1.0,0.6,0.9174,0.988,1
user_group,0.7,0.5641936835271849,0.85,0.611,0.5,0.296,0.42769999999999997,0.47956463099810714,0.8,1.0,0.8128,0.9591,1
user_group,1.0,0.26353405471499675,0.34,0.123,0.5,0.491,0.123,0.0896015786030989,0.8,0.6,0.6357,0.7366,0
user_user,0.0,0.0,0.613,0.283,0.417,0.827,0.0,0.0,0.0,0.0,0.0502,0.0025,0
user_group,0.3,0.3240869992895702,0.74,0.436,0.5,0.463,0.1308,0.23982437947428192,0.8,0.85,0.5273,0.4323,1
user_user,0.3,0.2053008529467508,0.298,0.442,0.555,0.396,0.1326,0.06117965417813173,0.0,0.0,0.3364,0.0715,0
user_group,0.0,0.7829574858645375,0.731,0.463,0.5,0.285,0.0,0.5723419221669769,0.8,1.0,0.1377,0.0071,0
user_group,1.0,0.15567959052820776,0.323,0.918,0.5,0.423,0.918,0.050284507740611106,0.6,0.75,0.772,0.9349,1
user_group,1.0,0.517478105267157,0.598,0.704,0.5,0.823,0.704,0.3094519069497599,0.8,0.6,0.8999,0.9852,1
user_user,1.0,0.0,0.451,0.137,0.859,0.876,0.137,0.0,0.0,0.0,0.1401,0.0073,0
user_group,0.0,0.0,0.799,0.259,0.5,0.231,0.0,0.0,0.8,0.6,0.0681,0.0031,0
user_group,1.0,0.0,0.452,0.422,0.5,0.579,0.422,0.0,0.6,0.85,0.163,0.0095,0
user_group,0.0,0.0,0.608,0.538,0.5,0.461,0.0,0.0,0.8,0.85,0.0753,0.0033,0
user_group,0.7,0.6979122524268623,0.82,0.652,0.5,0.462,0.4564,0.572288046990027,1.0,0.6,0.8552,0.975,1
user_group,0.7,0.4163418270500235,0.614,0.672,0.5,0.772,0.4704,0.25563388180871444,0.8,0.75,0.7454,0.9125,1
user_group,1.0,0.9573677032179941,0.691,0.511,0.5,0.62,0.511,0.6615410829236339,1.0,1.0,1.0293,0.9968,1
user_user,0.3,0.47398942710288783,0.685,0.619,0.552,0.717,0.1857,0.3246827575654782,0.0,0.0,0.5251,0.4259,0
user_user,1.0,0.955651493992189,0.806,0.133,0.372,0.886,0.133,0.7702551041577044,0.0,0.0,0.8748,0.9801,1
user_group,1.0,0.0,0.474,0.269,0.5,0.5,0.269,0.0,1.0,0.85,0.1594,0.0091,0
user_user,0.7,0.4248302439120877,0.619,0.445,0.159,0.199,0.3115,0.2629699209815823,0.0,0.0,0.5723,0.5665,1
user_group,0.0,0.0,0.805,0.507,0.5,0.442,0.0,0.0,1.0,0.75,0.0828,0.0037,0
user_user,0.3,0.2972987933508664,0.792,0.22,0.304,0.578,0.066,0.2354606443338862,0.0,0.0,0.4032,0.1466,1
user_group,0.0,0.48890654040579673,0.807,0.463,0.5,0.215,0.0,0.394547578107478,1.0,1.0,0.1203,0.0057,0
user_user,0.0,0.11876074353676123,0.619,0.24,0.073,0.876,0.0,0.0735129002492552,0.0,0.0,0.0517,0.0025,0
user_user,1.0,0.1536389429097514,0.864,0.639,0.887,0.838,0.639,0.13274404667402523,0.0,0.0,0.7821,0.9419,1
user_group,0.3,0.532705904941088,0.573,0.486,0.5,0.621,0.14579999999999999,0.30524048353124345,0.6,0.6,0.5525,0.5075,1
user_group,1.0,0.12144762028257489,0.756,0.704,0.5,0.635,0.704,0.09181440093362661,0.8,0.6,0.7977,0.9513,1
user_user,0.7,0.2586293134140155,0.448,0.654,0.056,0.732,0.4578,0.11586593240947896,0.0,0.0,0.5515,0.5045,0
user_group,0.0,0.11580975982151485,0.77,0.304,0.5,0.578,0.0,0.08917351506256643,0.8,0.5,0.0805,0.0036,0
user_user,1.0,0.3131208806464697,0.593,0.061,0.683,0.348,0.061,0.1856806822233565,0.0,0.0,0.6175,0.6921,0
user_user,0.7,0.5798587596858507,0.473,0.566,0.348,0.904,0.39619999999999994,0.27427319333140737,0.0,0.0,0.6634,0.7959,1
user_user,0.3,0.29648132410372474,0.651,0.272,0.599,0.563,0.0816,0.1930093419915248,0.0,0.0,0.4091,0.1557,0
user_user,1.0,0.20342633890741274,0.231,0.871,0.551,0.689,0.871,0.046991484287612344,0.0,0.0,0.7094,0.8713,0
user_user,0.7,0.5372559397125717,0.766,0.897,0.842,0.717,0.6279,0.41153804981982994,0.0,0.0,0.8008,0.953,1
user_group,1.0,0.699546668119374,0.648,0.376,0.5,0.401,0.376,0.4533062409413544,1.0,0.85,0.8936,0.9841,1
user_user,0.3,0.0,0.535,0.529,0.963,0.481,0.1587,0.0,0.0,0.0,0.0914,0.0041,0
user_group,1.0,0.10852085809564971,0.76,0.215,0.5,0.352,0.215,0.08247585215269378,0.8,1.0,0.6926,0.847,1
user_group,0.7,0.39813112959327984,0.679,0.658,0.5,0.796,0.4606,0.27033103699383704,0.8,0.75,0.7503,0.9171,1
user_user,0.3,0.22353402460717564,0.696,0.605,0.603,0.922,0.1815,0.15557968112659423,0.0,0.0,0.4628,0.2599,0
user_group,0.3,0.0,0.299,0.546,0.5,0.863,0.1638,0.0,1.0,0.85,0.1018,0.0046,0
user_user,0.7,0.2447967313242353,0.897,0.648,0.563,0.367,0.4536,0.21958266799783907,0.0,0.0,0.6448,0.7572,0
user_user,0.3,0.2103711188326604,0.878,0.65,0.493,0.66,0.195,0.18470584233507584,0.0,0.0,0.474,0.2866,1
user_group,1.0,0.1865134801616819,0.682,0.302,0.5,0.749,0.302,0.12720219347026707,0.6,0.85,0.7255,0.8915,1
user_group,1.0,0.4008000745249668,0.535,0.266,0.5,0.844,0.266,0.21442803987085726,0.6,1.0,0.7683,0.9321,1
user_group,1.0,0.38704005689892396,0.674,0.265,0.5,0.624,0.265,0.26086499834987475,0.8,1.0,0.7882,0.9458,1
user_user,0.0,0.0,0.98,0.835,0.49,0.588,0.0,0.0,0.0,0.0,0.0789,0.0035,0
user_group,1.0,0.9803573025709065,0.93,0.413,0.5,0.678,0.413,0.911732291390943,1.0,0.6,1.0523,0.9976,1
