matchType,destinationScore,dateOverlapScore,budgetScore,interestScore,personalityScore,ageScore,destination_interest,date_budget,groupSizeScore,groupDiversityScore,compatibility,probability,label
user_group,1.0,0.0,0.6,0.084,0.5,0.352,0.084,0.0,1.0,0.7,0.1503,0.0082,0
user_group,0.3,0.6076097964879025,0.346,0.311,0.5,0.498,0.0933,0.2102329895848142,1.0,0.85,0.5297,0.4394,0
user_user,0.3,0.8997371762703404,0.58,0.328,0.502,0.309,0.0984,0.5218475622367974,0.0,0.0,0.5635,0.5404,0
user_group,0.7,0.5925115417397502,0.596,0.617,0.5,0.267,0.4318999999999999,0.3531368788768911,1.0,0.6,0.7614,0.9267,1
user_user,0.3,0.0,0.618,0.777,0.363,0.351,0.2331,0.0,0.0,0.0,0.0902,0.004,0
user_user,1.0,0.0,0.758,0.677,0.676,0.844,0.677,0.0,0.0,0.0,0.1772,0.0113,0
user_user,0.3,0.0,0.262,0.627,0.387,0.303,0.1881,0.0,0.0,0.0,0.0711,0.0032,0
user_user,0.7,0.0,0.282,0.403,0.282,0.516,0.2821,0.0,0.0,0.0,0.1031,0.0047,0
user_group,0.3,0.5975087456899904,0.282,0.835,0.5,0.735,0.2505,0.1684974662845772,0.8,0.7,0.5872,0.6098,0
user_group,0.7,0.3011456189063715,0.365,0.174,0.5,0.624,0.1217999999999999,0.1099181509008255,0.8,0.5,0.5531,0.5093,1
user_group,0.0,0.2192422307185567,0.578,0.361,0.5,0.203,0.0,0.1267220093553258,0.6,0.6,0.0763,0.0034,0
user_group,0.3,0.7772091346183712,0.845,0.699,0.5,0.344,0.2096999999999999,0.6567417187525236,1.0,1.0,0.7406,0.9078,0
user_user,0.3,0.269887170351468,0.807,0.33,0.63,0.844,0.099,0.2177989464736347,0.0,0.0,0.453,0.2379,1
user_user,0.7,0.2258807936789483,0.74,0.94,0.277,0.816,0.6579999999999999,0.1671517873224217,0.0,0.0,0.6674,0.8036,1
user_user,1.0,0.963223148190981,0.508,0.928,0.702,0.697,0.928,0.4893173592810183,0.0,0.0,1.0013,0.9956,1
user_group,1.0,0.7863075219701939,0.844,0.74,0.5,0.296,0.74,0.6636435485428437,0.8,0.6,1.0139,0.9962,1
user_user,1.0,0.7481879073220992,0.324,0.461,0.304,0.621,0.461,0.2424128819723601,0.0,0.0,0.7618,0.927,1
user_user,0.0,0.1283021158360697,0.569,0.842,0.113,0.532,0.0,0.0730039039107236,0.0,0.0,0.065,0.003,0
user_user,0.3,0.5435645333404132,0.256,0.574,0.291,0.677,0.1722,0.1391525205351458,0.0,0.0,0.4337,0.1985,1
user_user,1.0,0.2619374725907586,0.097,0.822,0.733,0.41,0.822,0.0254079348413035,0.0,0.0,0.692,0.8461,1
user_user,0.0,0.2117775369487299,0.252,0.315,0.374,0.749,0.0,0.0533679393110799,0.0,0.0,0.05,0.0025,0
user_group,1.0,0.0,0.863,0.153,0.5,0.627,0.153,0.0,1.0,0.75,0.168,0.0101,0
user_user,0.3,0.0,0.481,0.647,0.346,0.4,0.1941,0.0,0.0,0.0,0.0805,0.0036,0
user_user,1.0,0.0,0.839,0.647,0.616,0.185,0.647,0.0,0.0,0.0,0.1692,0.0103,0
user_group,0.0,0.2398152020665098,0.653,0.765,0.5,0.378,0.0,0.1565993269494309,1.0,0.5,0.099,0.0044,0
user_user,0.0,0.0,0.932,0.488,0.065,0.7,0.0,0.0,0.0,0.0,0.0596,0.0028,0
user_group,1.0,0.922498274134666,0.791,0.362,0.5,0.642,0.362,0.7296961348405209,0.6,0.85,0.9819,0.9944,1
user_user,1.0,0.169958430514723,0.481,0.655,0.613,0.827,0.655,0.0817500050775817,0.0,0.0,0.7057,0.8663,1
user_user,0.7,0.0,0.696,0.271,0.662,0.732,0.1897,0.0,0.0,0.0,0.1226,0.0059,0
user_user,0.3,0.150444584478216,0.497,0.436,0.67,0.896,0.1308,0.0747709584856733,0.0,0.0,0.3869,0.1238,0
user_user,0.7,0.2673876288931455,0.849,0.706,0.696,0.277,0.4941999999999999,0.2270120969302805,0.0,0.0,0.661,0.7912,1
user_user,0.0,0.1848612417801633,0.734,0.497,0.677,0.879,0.0,0.1356881514666398,0.0,0.0,0.0812,0.0036,0
user_group,0.7,0.1122076519660775,0.643,0.636,0.5,0.784,0.4452,0.0721495202141878,0.6,0.7,0.6403,0.7472,1
user_user,0.3,0.7955058393849644,0.353,0.207,0.337,0.778,0.0620999999999999,0.2808135613028924,0.0,0.0,0.4762,0.292,1
user_group,1.0,0.6803610959098781,0.368,0.579,0.5,0.485,0.579,0.2503728832948351,0.8,0.6,0.857,0.9755,1
user_user,0.3,0.0,0.64,0.461,0.67,0.43,0.1383,0.0,0.0,0.0,0.0863,0.0038,0
user_group,0.7,0.8014281689900417,0.615,0.701,0.5,0.786,0.4906999999999999,0.4928783239288756,0.8,0.7,0.8645,0.9776,1
user_group,0.7,0.0,0.506,0.633,0.5,0.224,0.4431,0.0,1.0,0.85,0.1462,0.0078,0
user_group,0.7,0.2577135897887403,0.601,0.43,0.5,0.583,0.301,0.1548858674630329,1.0,1.0,0.6628,0.7947,1
user_user,1.0,0.2587152547181278,0.426,0.188,0.518,0.672,0.188,0.1102126985099224,0.0,0.0,0.6038,0.656,0
user_user,1.0,0.3802770119049037,0.785,0.646,0.911,0.813,0.646,0.2985174543453495,0.0,0.0,0.8424,0.9709,1
user_user,0.0,0.1049476440945019,0.724,0.534,0.647,0.73,0.0,0.0759820943244194,0.0,0.0,0.0733,0.0033,0
user_user,0.0,0.2293620920077818,0.798,0.254,0.337,0.463,0.0,0.1830309494222099,0.0,0.0,0.0681,0.0031,0
user_user,0.7,0.2753144669513075,0.588,0.763,0.503,0.275,0.5341,0.1618849065673688,0.0,0.0,0.6139,0.6828,1
user_user,0.7,0.5093033400692324,0.445,0.591,0.251,0.366,0.4136999999999999,0.2266399863308084,0.0,0.0,0.6079,0.667,0
user_group,1.0,0.0,0.241,0.776,0.5,0.416,0.776,0.0,0.8,0.75,0.1738,0.0108,0
user_user,0.0,0.6150097042068927,0.672,0.319,0.408,0.861,0.0,0.4132865212270319,0.0,0.0,0.1004,0.0045,0
user_user,0.7,0.2104236374242671,0.74,0.903,0.636,0.502,0.6321,0.1557134916939576,0.0,0.0,0.6686,0.8058,1
user_user,0.7,0.1229219004712626,0.899,0.97,0.433,0.75,0.6789999999999999,0.1105067885236651,0.0,0.0,0.6759,0.8192,1
user_group,0.7,0.185122451791352,0.68,0.303,0.5,0.571,0.2120999999999999,0.1258832672181194,0.6,1.0,0.6095,0.6713,1
user_user,0.7,0.0,0.886,0.748,0.341,0.761,0.5236,0.0,0.0,0.0,0.1463,0.0078,0
user_group,0.7,0.1928667969760577,0.623,0.543,0.5,0.697,0.3801,0.1201560145160839,1.0,0.85,0.6668,0.8024,1
user_user,0.7,0.908219887084598,0.227,0.117,0.336,0.678,0.0819,0.2061659143682037,0.0,0.0,0.6056,0.6609,1
user_group,1.0,0.2626639713090317,0.879,0.26,0.5,0.584,0.26,0.2308816307806389,0.8,0.85,0.7749,0.937,1
user_group,1.0,0.1170559725794468,0.945,0.747,0.5,0.753,0.747,0.1106178940875772,0.8,0.85,0.8544,0.9747,0
user_group,0.3,0.7247749613900506,0.456,0.417,0.5,0.867,0.1251,0.330497382393863,1.0,0.5,0.6019,0.6509,0
user_group,1.0,0.0,0.958,0.349,0.5,0.36,0.349,0.0,0.8,0.6,0.1746,0.0109,0
user_group,0.0,0.7478435255795198,0.668,0.539,0.5,0.754,0.0,0.4995594750871193,0.4,0.75,0.1318,0.0066,0
user_group,1.0,0.6262339133330959,0.822,0.547,0.5,0.694,0.547,0.5147642767598047,1.0,0.7,0.9511,0.9919,1
user_group,1.0,0.1149316631243136,0.823,0.749,0.5,0.775,0.749,0.0945887587513101,1.0,0.5,0.8283,0.9658,1
user_user,0.0,0.0,0.593,0.189,0.318,0.897,0.0,0.0,0.0,0.0,0.0455,0.0023,0
user_group,1.0,0.0,0.491,0.287,0.5,0.783,0.287,0.0,0.8,0.75,0.1609,0.0093,0
user_user,0.0,0.3661698528947497,0.388,0.748,0.387,0.905,0.0,0.1420739029231628,0.0,0.0,0.0818,0.0036,0
user_user,0.7,0.0,0.863,0.817,0.231,0.719,0.5719,0.0,0.0,0.0,0.146,0.0078,0
user_group,0.3,0.2101826339728268,0.885,0.121,0.5,0.86,0.0363,0.1860116310659517,0.8,0.85,0.4888,0.3242,0
user_group,0.0,0.0,0.87,0.787,0.5,0.644,0.0,0.0,1.0,0.6,0.0943,0.0042,0
user_group,0.7,0.129279044226273,0.745,0.698,0.5,0.576,0.4885999999999999,0.0963128879485734,1.0,0.6,0.6782,0.8232,1
user_group,1.0,0.0,0.63,0.589,0.5,0.742,0.589,0.0,1.0,0.5,0.1815,0.0119,0
user_user,0.3,0.0,0.341,0.807,0.69,0.537,0.2421,0.0,0.0,0.0,0.0898,0.004,0
user_group,1.0,0.8029243651392969,0.257,0.732,0.5,0.445,0.732,0.2063515618407993,0.6,0.75,0.8966,0.9846,1
user_group,0.0,0.3312383861706635,0.661,0.258,0.5,0.629,0.0,0.2189485732588085,1.0,1.0,0.1005,0.0045,0
user_user,0.3,0.4104274044859561,0.316,0.332,0.72,0.818,0.0996,0.1296950598175621,0.0,0.0,0.4137,0.1631,0
user_user,0.3,0.0,0.477,0.406,0.392,0.793,0.1218,0.0,0.0,0.0,0.0771,0.0034,0
user_user,1.0,0.0,0.604,0.031,0.294,0.87,0.031,0.0,0.0,0.0,0.1286,0.0063,0
user_group,1.0,0.1568497602968951,0.683,0.612,0.5,0.546,0.612,0.1071283862827794,0.6,0.75,0.7697,0.9332,1
user_group,1.0,0.0,0.52,0.606,0.5,0.967,0.606,0.0,0.6,0.6,0.1774,0.0113,0
user_user,0.3,0.0,0.714,0.381,0.176,0.457,0.1143,0.0,0.0,0.0,0.0765,0.0034,0
user_user,0.0,0.3429864545116526,0.819,0.113,0.425,0.93,0.0,0.2809059062450435,0.0,0.0,0.0813,0.0036,0
user_user,0.3,0.0,0.347,0.258,0.238,0.684,0.0774,0.0,0.0,0.0,0.0622,0.0029,0
user_group,1.0,0.0,0.731,0.11,0.5,0.753,0.11,0.0,0.8,0.75,0.1598,0.0092,0
user_user,0.3,0.9935702717912273,0.911,0.5,0.913,0.818,0.15,0.905142517601808,0.0,0.0,0.7514,0.9181,1
user_group,1.0,0.0,0.4,0.486,0.5,0.454,0.486,0.0,0.8,0.85,0.1655,0.0098,0
user_user,1.0,0.7018800495145596,0.783,0.14,0.886,0.766,0.14,0.5495720787699002,0.0,0.0,0.8269,0.9652,1
user_group,1.0,0.0,0.612,0.427,0.5,0.66,0.427,0.0,0.8,0.7,0.1709,0.0105,0
user_group,0.0,0.1082726671126253,0.625,0.204,0.5,0.39,0.0,0.0676704169453908,1.0,0.85,0.0757,0.0034,0
user_group,0.3,0.3730381751998671,0.827,0.655,0.5,0.216,0.1965,0.3085025708902901,1.0,0.75,0.5835,0.5992,0
user_user,1.0,0.0,0.791,0.267,0.688,0.366,0.267,0.0,0.0,0.0,0.1502,0.0082,0
user_group,0.7,0.4561134918401239,0.468,0.267,0.5,0.601,0.1869,0.213461114181178,0.8,0.75,0.6446,0.7568,1
user_group,0.3,0.3138607684447624,0.34,0.721,0.5,0.421,0.2163,0.1067126612712192,0.8,0.85,0.4947,0.3399,0
user_user,1.0,0.6643332251250035,0.583,0.495,0.201,0.478,0.495,0.387306270247877,0.0,0.0,0.7834,0.9427,1
user_user,1.0,0.2486186154628808,0.741,0.505,0.232,0.169,0.505,0.1842263940579947,0.0,0.0,0.6762,0.8197,1
user_user,0.3,0.1058396250968377,0.416,0.729,0.165,0.76,0.2186999999999999,0.0440292840402844,0.0,0.0,0.3579,0.0907,0
user_user,0.0,0.2851562547262501,0.25,0.611,0.882,0.512,0.0,0.0712890636815625,0.0,0.0,0.071,0.0032,0
user_user,0.0,0.8103883891138409,0.862,0.53,0.206,0.686,0.0,0.6985547914161309,0.0,0.0,0.1255,0.0061,0
user_user,1.0,0.6053217683735839,0.334,0.872,0.831,0.686,0.872,0.202177470636777,0.0,0.0,0.8602,0.9764,1
user_user,1.0,0.0,0.652,0.303,0.912,0.869,0.303,0.0,0.0,0.0,0.1577,0.0089,0
user_user,0.3,0.6076415587908097,0.574,0.34,0.446,0.44,0.102,0.3487862547459247,0.0,0.0,0.4796,0.3005,0
user_group,0.7,0.0,0.591,0.332,0.5,0.245,0.2324,0.0,1.0,1.0,0.1372,0.007,0
user_user,1.0,0.6213322395188039,0.518,0.253,0.189,0.437,0.253,0.3218501000707404,0.0,0.0,0.7014,0.8602,1
user_group,0.7,0.0,0.903,0.495,0.5,0.501,0.3465,0.0,0.4,0.85,0.1505,0.0082,0
user_group,1.0,0.7234214195760588,0.798,0.176,0.5,0.432,0.176,0.577290292821695,0.4,0.6,0.8471,0.9725,1
user_group,1.0,0.5369358627197769,0.605,0.74,0.5,0.46,0.74,0.324846196945465,1.0,0.85,0.9193,0.9882,1
user_group,1.0,0.0,0.507,0.191,0.5,0.641,0.191,0.0,0.6,0.6,0.15,0.0082,0
user_user,0.0,0.7288039293945056,0.349,0.173,0.439,0.671,0.0,0.2543525713586824,0.0,0.0,0.0861,0.0038,0
user_user,1.0,0.9031047232975756,0.719,0.527,0.179,0.815,0.527,0.6493322960509569,0.0,0.0,0.9066,0.9863,1
user_group,1.0,0.1756327971977016,0.574,0.109,0.5,0.601,0.109,0.1008132255914807,0.6,0.85,0.6546,0.7782,1
user_group,1.0,0.6037924924193745,0.705,0.671,0.5,0.726,0.671,0.425673707155659,0.4,0.85,0.9272,0.9893,1
user_user,1.0,0.3539029444877895,0.463,0.413,0.737,0.337,0.413,0.1638570632978465,0.0,0.0,0.6877,0.8392,1
user_group,1.0,0.6590512283891664,0.35,0.619,0.5,0.639,0.619,0.2306679299362082,0.8,0.75,0.8713,0.9793,1
user_user,0.7,0.0,0.58,0.652,0.522,0.963,0.4564,0.0,0.0,0.0,0.1364,0.0069,0
user_user,0.3,0.2729890602615331,0.49,0.689,0.139,0.778,0.2066999999999999,0.1337646395281512,0.0,0.0,0.4108,0.1584,1
user_user,0.0,0.0,0.567,0.352,0.56,0.437,0.0,0.0,0.0,0.0,0.0485,0.0024,0
user_group,0.0,0.9307655897162008,0.574,0.324,0.5,0.676,0.0,0.5342594484970993,0.8,0.85,0.1392,0.0072,0
user_user,0.0,0.9526446798779662,0.807,0.667,0.299,0.583,0.0,0.7687842566615187,0.0,0.0,0.1385,0.0071,0
user_user,0.0,0.1387882126858348,0.732,0.397,0.602,0.503,0.0,0.101592971686031,0.0,0.0,0.0684,0.0031,0
user_user,0.7,0.490155425200326,0.821,0.6,0.439,0.512,0.42,0.4024176040894676,0.0,0.0,0.6976,0.8546,1
user_user,1.0,0.134915880924661,0.378,0.781,0.605,0.755,0.781,0.0509982029895218,0.0,0.0,0.7025,0.8618,1
user_group,0.7,0.9694412177668924,0.166,0.378,0.5,0.599,0.2646,0.1609272421493041,1.0,0.6,0.7469,0.9139,1
user_group,0.3,0.8415925372150324,0.336,0.426,0.5,0.397,0.1278,0.2827750925042508,0.6,0.6,0.5722,0.5662,1
user_group,1.0,0.7036401235516939,0.677,0.39,0.5,0.512,0.39,0.4763643636444968,0.8,0.85,0.8995,0.9851,1
user_user,0.0,0.6071199105525689,0.343,0.329,0.593,0.885,0.0,0.2082421293195311,0.0,0.0,0.0878,0.0039,0
user_group,1.0,0.1272513889586855,0.545,0.669,0.5,0.315,0.669,0.0693520069824836,0.4,0.75,0.7295,0.896,0
user_group,0.3,0.4836416584216079,0.616,0.525,0.5,0.912,0.1575,0.2979232615877104,0.8,0.85,0.589,0.6149,0
user_user,0.0,0.0,0.62,0.467,0.484,0.512,0.0,0.0,0.0,0.0,0.0533,0.0026,0
user_group,0.7,0.4886904839822037,0.415,0.2,0.5,0.584,0.1399999999999999,0.2028065508526145,1.0,0.75,0.6403,0.7472,0
user_group,0.0,0.515205156007448,0.951,0.262,0.5,0.458,0.0,0.489960103363083,0.6,1.0,0.1212,0.0058,0
user_user,1.0,0.0,0.714,0.88,0.449,0.343,0.88,0.0,0.0,0.0,0.1759,0.0111,0
user_user,0.3,0.188281089146368,0.485,0.782,0.31,0.723,0.2346,0.0913163282359885,0.0,0.0,0.4104,0.1577,0
user_user,1.0,0.2054929746384609,0.769,0.584,0.312,0.742,0.584,0.1580240974969764,0.0,0.0,0.7199,0.8848,1
user_user,0.0,0.8133676193078118,0.75,0.744,0.713,0.487,0.0,0.6100257144808588,0.0,0.0,0.1338,0.0067,0
user_user,0.3,0.3716376542354601,0.73,0.471,0.396,0.648,0.1412999999999999,0.2712954875918859,0.0,0.0,0.4638,0.2622,1
user_group,0.7,0.3069881171080704,0.415,0.432,0.5,0.839,0.3024,0.1274000685998492,1.0,0.75,0.6457,0.7592,0
user_user,1.0,0.2290658029213879,0.823,0.855,0.256,0.95,0.855,0.1885211558043022,0.0,0.0,0.8019,0.9536,1
user_user,0.3,0.2837949164387646,0.428,0.701,0.262,0.373,0.2103,0.1214642242357912,0.0,0.0,0.3946,0.1341,0
user_group,0.3,0.2076247925045113,0.547,0.275,0.5,0.621,0.0825,0.1135707614999677,0.8,0.85,0.4428,0.2165,0
user_user,1.0,0.0,0.738,0.523,0.056,0.266,0.523,0.0,0.0,0.0,0.1484,0.008,0
user_user,0.7,0.3570397434050481,0.764,0.732,0.73,0.587,0.5124,0.2727783639614567,0.0,0.0,0.6975,0.8545,1
user_user,0.0,0.1225003578947887,0.45,0.285,0.72,0.937,0.0,0.0551251610526549,0.0,0.0,0.0603,0.0028,0
user_user,0.0,0.7366544654839495,0.755,0.518,0.442,0.7,0.0,0.5561741214403819,0.0,0.0,0.1186,0.0056,0
user_user,1.0,0.1347943160097198,0.465,0.274,0.408,0.792,0.274,0.0626793569445197,0.0,0.0,0.591,0.6206,1
user_user,1.0,0.9475110366334836,0.795,0.547,0.358,0.201,0.547,0.7532712741236196,0.0,0.0,0.9254,0.9891,1
user_user,1.0,0.7828217810501013,0.575,0.342,0.305,0.504,0.342,0.4501225241038082,0.0,0.0,0.7928,0.9485,1
user_group,1.0,0.0,0.607,0.355,0.5,0.316,0.355,0.0,1.0,1.0,0.1687,0.0102,0
user_user,0.0,0.5432476688883953,0.614,0.809,0.602,0.511,0.0,0.3335540686974746,0.0,0.0,0.1063,0.0048,0
user_user,0.0,0.0,0.127,0.606,0.355,0.394,0.0,0.0,0.0,0.0,0.035,0.0021,0
user_user,0.3,0.8849898906059124,0.833,0.348,0.161,0.846,0.1043999999999999,0.737196578874725,0.0,0.0,0.6176,0.6924,0
user_group,0.3,0.0,0.236,0.476,0.5,0.565,0.1427999999999999,0.0,0.6,0.75,0.0869,0.0038,0
user_group,0.0,0.1158097598215148,0.77,0.304,0.5,0.578,0.0,0.0891735150625664,0.8,0.5,0.0805,0.0036,0
user_user,1.0,0.2706634750410321,0.351,0.125,0.903,0.755,0.125,0.0950028797394022,0.0,0.0,0.6154,0.6867,1
user_group,0.3,0.7328020743271201,0.316,0.83,0.5,0.491,0.2489999999999999,0.2315654554873699,1.0,1.0,0.6432,0.7537,1
user_user,1.0,0.2233097244354584,0.675,0.523,0.402,0.538,0.523,0.1507340639939344,0.0,0.0,0.6933,0.8481,1
user_group,0.0,0.686747657726668,0.714,0.894,0.5,0.56,0.0,0.4903378276168409,0.4,0.6,0.1358,0.0069,0
user_user,1.0,0.0,0.429,0.056,0.82,0.283,0.056,0.0,0.0,0.0,0.1266,0.0062,0
user_user,1.0,0.9408081952448548,0.916,0.684,0.239,0.495,0.684,0.8617803068442871,0.0,0.0,0.9859,0.9947,1
user_group,0.7,0.7836052336260925,0.42,0.546,0.5,0.454,0.3822,0.3291141981229588,1.0,0.85,0.7892,0.9464,1
user_user,1.0,0.2564808736869409,0.268,0.306,0.281,0.659,0.306,0.0687368741481001,0.0,0.0,0.5826,0.5966,0
user_group,1.0,0.2916717024639199,0.735,0.104,0.5,0.973,0.104,0.2143787013109811,1.0,0.7,0.7468,0.9139,1
user_group,0.3,0.0,0.544,0.399,0.5,0.917,0.1197,0.0,0.8,0.6,0.1006,0.0045,0
user_user,1.0,0.6042350654904296,0.819,0.262,0.101,0.601,0.262,0.4948685186366618,0.0,0.0,0.7593,0.925,1
user_group,0.0,0.2089273137637226,0.243,0.573,0.5,0.31,0.0,0.0507693372445845,0.8,1.0,0.0768,0.0034,0
user_user,0.0,0.6721777337575827,0.631,0.23,0.541,0.355,0.0,0.4241441500010347,0.0,0.0,0.0963,0.0043,0
user_user,1.0,0.5766543344719652,0.906,0.242,0.447,0.73,0.242,0.5224488270316006,0.0,0.0,0.7974,0.9511,1
user_group,0.7,0.3518097379748717,0.589,0.8,0.5,0.756,0.5599999999999999,0.2072159356671994,0.6,0.75,0.7352,0.9022,1
user_user,1.0,0.4926262732536304,0.9,0.287,0.66,0.622,0.287,0.4433636459282674,0.0,0.0,0.7907,0.9473,1
user_user,1.0,0.8220309831298361,0.286,0.402,0.309,0.253,0.402,0.2351008611751331,0.0,0.0,0.743,0.9102,1
user_group,0.3,0.213229293831854,0.914,0.1,0.5,0.381,0.03,0.1948915745623145,0.6,0.5,0.44,0.2108,0
user_group,1.0,0.152537177318168,0.759,0.906,0.5,0.811,0.906,0.1157757175844895,0.8,0.5,0.8561,0.9752,1
user_user,0.0,0.0,0.573,0.317,0.641,0.849,0.0,0.0,0.0,0.0,0.0544,0.0026,0
user_user,1.0,0.3738258882535648,0.344,0.25,0.538,0.821,0.25,0.1285961055592262,0.0,0.0,0.6444,0.7564,1
user_group,1.0,0.0,0.279,0.212,0.5,0.427,0.212,0.0,1.0,0.75,0.1468,0.0079,0
user_group,1.0,0.8941423704801014,0.771,0.122,0.5,0.65,0.122,0.6893837676401582,0.8,0.6,0.9137,0.9874,1
user_user,0.7,0.4853203041583903,0.682,0.765,0.554,0.819,0.5355,0.3309884474360222,0.0,0.0,0.7257,0.8917,1
user_user,1.0,0.1671765366669128,0.54,0.446,0.365,0.495,0.446,0.0902753298001329,0.0,0.0,0.6321,0.7281,1
user_group,1.0,0.5011993835267685,0.876,0.33,0.5,0.677,0.33,0.4390506599694492,1.0,0.5,0.8633,0.9772,1
user_group,0.3,0.192460460386995,0.342,0.685,0.5,0.719,0.2055,0.0658214774523523,0.8,0.85,0.4709,0.279,1
user_group,0.0,0.212656028571144,0.808,0.516,0.5,0.504,0.0,0.1718260710854844,0.8,0.5,0.0951,0.0042,0
user_user,0.0,0.4005714432639367,0.318,0.853,0.448,0.65,0.0,0.1273817189579318,0.0,0.0,0.0822,0.0036,0
user_group,1.0,0.1537812143806089,0.712,0.289,0.5,0.766,0.289,0.1094922246389935,0.6,0.6,0.7059,0.8666,1
user_group,0.7,0.0,0.514,0.285,0.5,0.679,0.1994999999999999,0.0,1.0,0.85,0.1357,0.0069,0
user_group,0.0,0.1650771355310081,0.465,0.408,0.5,0.45,0.0,0.0767608680219188,1.0,0.85,0.0803,0.0036,0
user_group,0.3,0.0,0.252,0.047,0.5,0.513,0.0141,0.0,0.8,0.6,0.0714,0.0032,0
user_group,1.0,0.3010174096937136,0.599,0.446,0.5,0.705,0.446,0.1803094284065344,0.4,0.85,0.7654,0.9299,1
user_user,0.7,0.5023420267407137,0.784,0.773,0.664,0.348,0.5411,0.3938361489647196,0.0,0.0,0.7371,0.9042,1
user_user,1.0,0.9449060439311334,0.707,0.597,0.364,0.786,0.597,0.6680485730593113,0.0,0.0,0.9455,0.9914,1
user_group,0.7,0.6291060197545106,0.744,0.867,0.5,0.508,0.6069,0.4680548786973559,1.0,0.85,0.874,0.9799,1
user_group,0.3,0.0,0.3,0.152,0.5,0.303,0.0455999999999999,0.0,1.0,0.85,0.0801,0.0035,0
user_group,0.0,0.0,0.396,0.692,0.5,0.455,0.0,0.0,0.8,0.6,0.0688,0.0031,0
user_user,1.0,0.2700291218840411,0.239,0.593,0.603,0.48,0.593,0.0645369601302858,0.0,0.0,0.6612,0.7916,1
user_group,0.7,0.3834386113400687,0.526,0.406,0.5,0.557,0.2842,0.2016887095648761,0.8,0.85,0.6634,0.7959,1
user_user,1.0,0.7491884396403921,0.433,0.699,0.592,0.802,0.699,0.3243985943642897,0.0,0.0,0.8694,0.9788,1
user_group,1.0,0.5578869358311018,0.79,0.772,0.5,0.739,0.772,0.4407306793065704,0.8,0.6,0.96,0.9928,1
user_group,0.0,0.35616318027114,0.614,0.395,0.5,0.306,0.0,0.2186841926864799,0.8,0.6,0.0928,0.0041,0
user_group,0.0,0.1920976254602324,0.822,0.555,0.5,0.76,0.0,0.157904248128311,0.8,1.0,0.1046,0.0048,0
user_user,1.0,0.2292755292376047,0.701,0.646,0.509,0.755,0.646,0.1607221459955608,0.0,0.0,0.7459,0.913,1
user_group,0.7,0.1951098849721821,0.217,0.478,0.5,0.5,0.3345999999999999,0.0423388450389635,0.8,0.5,0.5505,0.5015,1
user_group,1.0,0.1975214282301288,0.398,0.458,0.5,0.488,0.458,0.0786135284355912,0.8,0.85,0.713,0.8761,1
user_group,1.0,0.3897858694966276,0.755,0.763,0.5,0.518,0.763,0.2942883314699538,1.0,0.85,0.9105,0.987,1
user_user,0.7,0.3932375457650886,0.877,0.631,0.773,0.591,0.4417,0.3448693276359827,0.0,0.0,0.7137,0.877,1
user_user,0.7,0.9379670546902108,0.524,0.397,0.859,0.579,0.2779,0.4914947366576704,0.0,0.0,0.7705,0.9338,1
user_group,1.0,0.0,0.46,0.424,0.5,0.889,0.424,0.0,0.8,1.0,0.1717,0.0106,0
user_group,1.0,0.0,0.661,0.764,0.5,0.981,0.764,0.0,1.0,0.7,0.1978,0.0144,0
user_user,1.0,0.6937758399626928,0.395,0.614,0.329,0.416,0.614,0.2740414567852636,0.0,0.0,0.7868,0.9449,1
user_user,0.7,0.4530892032436963,0.444,0.625,0.986,0.739,0.4375,0.2011716062402011,0.0,0.0,0.6755,0.8185,1
user_user,0.3,0.1371790708029912,0.686,0.465,0.251,0.647,0.1395,0.0941048425708519,0.0,0.0,0.3719,0.1055,0
user_group,0.0,0.4637795869720539,0.762,0.62,0.5,0.871,0.0,0.3534000452727051,0.4,0.85,0.1197,0.0057,0
user_group,0.0,0.182998659710281,0.888,0.397,0.5,0.655,0.0,0.1625028098227295,0.8,0.7,0.0968,0.0043,0
user_group,0.3,0.6496934919243008,0.707,0.629,0.5,0.272,0.1887,0.4593332987904806,1.0,0.7,0.6432,0.7537,0
user_user,0.0,0.2916340955308334,0.853,0.297,0.547,0.54,0.0,0.2487638834878009,0.0,0.0,0.0818,0.0036,0
user_user,0.0,0.0,0.654,0.656,0.159,0.806,0.0,0.0,0.0,0.0,0.0575,0.0027,0
user_user,0.3,0.0,0.702,0.803,0.694,0.528,0.2409,0.0,0.0,0.0,0.1032,0.0047,0
user_group,0.7,0.977784658227557,0.503,0.771,0.5,0.553,0.5397,0.4918256830884612,0.8,0.75,0.8959,0.9845,1
user_group,1.0,0.3903055622576112,0.774,0.503,0.5,0.303,0.503,0.3020965051873911,0.8,0.85,0.8362,0.9688,1
user_group,0.3,0.0,0.249,0.145,0.5,0.639,0.0435,0.0,0.8,0.85,0.0796,0.0035,0
user_group,0.3,0.0,0.582,0.889,0.5,0.231,0.2667,0.0,0.6,0.75,0.1112,0.0051,0
user_group,1.0,0.0,0.457,0.903,0.5,0.619,0.903,0.0,0.8,0.85,0.1927,0.0136,0
user_user,0.3,0.5692410876649068,0.523,0.53,0.214,0.709,0.159,0.2977130888487462,0.0,0.0,0.4816,0.3056,0
user_group,0.3,0.917741984149112,0.638,0.163,0.5,0.473,0.0489,0.5855193858871334,0.4,0.5,0.6101,0.6729,0
user_group,1.0,0.868435733238901,0.336,0.255,0.5,0.747,0.255,0.2917944063682707,0.6,0.85,0.8468,0.9724,1
